AmaCatID	AmaPath	WowCatID_candidate	WowPath	score	decision_reason	comment
2988	Books/Children's Books/Fairy Tales, Folk Tales & Myths/European	553005	本・コミック・雑誌/絵本・児童書/絵本	0.517	needs_review_l2map	
2991	Books/Children's Books/Fairy Tales, Folk Tales & Myths/Latin American	553005	本・コミック・雑誌/絵本・児童書/絵本	0.515	needs_review_l2map	
2992	Books/Children's Books/Fairy Tales, Folk Tales & Myths/Multicultural	553005	本・コミック・雑誌/絵本・児童書/絵本	0.519	needs_review_l2map	
2993	Books/Children's Books/Fairy Tales, Folk Tales & Myths/Norse	553005	本・コミック・雑誌/絵本・児童書/絵本	0.550	needs_review_l2map	
2994	Books/Children's Books/Fairy Tales, Folk Tales & Myths/Other	553004	本・コミック・雑誌/絵本・児童書/実用・工作・趣味	0.535	needs_review_l2map	
3004	Books/Children's Books/Literature & Fiction/Poetry	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.570	needs_review_l2map	
3006	Books/Children's Books/Literature & Fiction/Poetry/General	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.532	needs_review_l2map	
3013	Books/Children's Books/Science Fiction & Fantasy	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.588	needs_review_l2map	
3017	Books/Children's Books/Science Fiction & Fantasy/Fantasy & Magic	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.525	needs_review_l2map	
3018	Books/Children's Books/Science Fiction & Fantasy/Spine-Chilling Horror	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.500	needs_review_l2map	
3019	Books/Children's Books/Literature & Fiction/Short Story Collections	553004	本・コミック・雑誌/絵本・児童書/実用・工作・趣味	0.525	needs_review_l2map	
3022	Books/Children's Books/Education & Reference/Jobs & Careers	553004	本・コミック・雑誌/絵本・児童書/実用・工作・趣味	0.562	needs_review_l2map	
3023	Books/Children's Books/Geography & Cultures/Explore the World	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.564	needs_review_l2map	
3024	Books/Children's Books/Geography & Cultures/Explore the World/Africa	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.533	needs_review_l2map	
3025	Books/Children's Books/Geography & Cultures/Explore the World/Asia	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.540	needs_review_l2map	
3026	Books/Children's Books/Geography & Cultures/Explore the World/Australia & Oceania	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.501	needs_review_l2map	
3027	Books/Children's Books/Geography & Cultures/Explore the World/Canada	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.533	needs_review_l2map	
3028	Books/Children's Books/Geography & Cultures/Explore the World/Central & South America	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.491	needs_review_l2map	
3029	Books/Children's Books/Geography & Cultures/Explore the World/Europe	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.533	needs_review_l2map	
3040	Books/Children's Books/Geography & Cultures/Explore the World/Mexico	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.533	needs_review_l2map	
3043	Books/Children's Books/Geography & Cultures/Explore the World/Polar Regions	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.512	needs_review_l2map	
3044	Books/Children's Books/Geography & Cultures/Explore the World/United States	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.512	needs_review_l2map	
3068	Books/Children's Books/Growing Up & Facts of Life/Friendship, Social Skills & School Life/Girls & Women	553004	本・コミック・雑誌/絵本・児童書/実用・工作・趣味	0.465	needs_review_l2map	
3070	Books/Children's Books/Holidays & Celebrations/Around the World	553003	本・コミック・雑誌/絵本・児童書/図鑑・事典・年鑑	0.558	needs_review_l2map	
3080	Books/Children's Books/Holidays & Celebrations/Halloween	553004	本・コミック・雑誌/絵本・児童書/実用・工作・趣味	0.586	needs_review_l2map	
3087	Books/Children's Books/Holidays & Celebrations/Kwanzaa	553005	本・コミック・雑誌/絵本・児童書/絵本	0.594	needs_review_l2map	
3088	Books/Children's Books/Holidays & Celebrations/Non-religious	553005	本・コミック・雑誌/絵本・児童書/絵本	0.588	needs_review_l2map	
3090	Books/Children's Books/Holidays & Celebrations/Thanksgiving	553005	本・コミック・雑誌/絵本・児童書/絵本	0.592	needs_review_l2map	
3093	Books/Children's Books/Holidays & Celebrations/Valentine's Day	553005	本・コミック・雑誌/絵本・児童書/絵本	0.579	needs_review_l2map	
3103	Books/Religion & Spirituality/Christian Books & Bibles/Children's & Teens/Children's/Biographies	551303	本・コミック・雑誌/人文・思想/哲学・思想	0.392	needs_review_l2map	
3114	Books/Religion & Spirituality/Christian Books & Bibles/Children's & Teens/Children's/Fiction	551303	本・コミック・雑誌/人文・思想/哲学・思想	0.400	needs_review_l2map	
3121	Books/Religion & Spirituality/Christian Books & Bibles/Children's & Teens/Children's/Prayer	551303	本・コミック・雑誌/人文・思想/哲学・思想	0.402	needs_review_l2map	
3125	Books/Children's Books/Growing Up & Facts of Life/Difficult Discussions/Death & Dying	553005	本・コミック・雑誌/絵本・児童書/絵本	0.481	needs_review_l2map	
3133	Books/Children's Books/Growing Up & Facts of Life/Difficult Discussions/Homelessness & Poverty	553004	本・コミック・雑誌/絵本・児童書/実用・工作・趣味	0.481	needs_review_l2map	
3135	Books/Children's Books/Growing Up & Facts of Life/Difficult Discussions/Prejudice & Racism	553005	本・コミック・雑誌/絵本・児童書/絵本	0.483	needs_review_l2map	
3138	Books/Children's Books/Growing Up & Facts of Life/Difficult Discussions/Runaways	553005	本・コミック・雑誌/絵本・児童書/絵本	0.489	needs_review_l2map	
3143	Books/Children's Books/Geography & Cultures/Cultural Studies	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.568	needs_review_l2map	
3144	Books/Children's Books/Geography & Cultures/Archaeology	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.588	needs_review_l2map	
3145	Books/Children's Books/Geography & Cultures/Cultural Studies/Customs, Traditions, Anthropology	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.469	needs_review_l2map	
3147	Books/Children's Books/Geography & Cultures/Cultural Studies/General	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.533	needs_review_l2map	
3148	Books/Children's Books/Geography & Cultures/Cultural Studies/Sociology	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.527	needs_review_l2map	
3150	Books/Children's Books/Growing Up & Facts of Life/Friendship, Social Skills & School Life/Emotions & Feelings	553005	本・コミック・雑誌/絵本・児童書/絵本	0.418	needs_review_l2map	
3153	Books/Children's Books/Growing Up & Facts of Life/Friendship, Social Skills & School Life/Friendship	553005	本・コミック・雑誌/絵本・児童書/絵本	0.431	needs_review_l2map	
3156	Books/Children's Books/Growing Up & Facts of Life/Friendship, Social Skills & School Life/Manners	553005	本・コミック・雑誌/絵本・児童書/絵本	0.438	needs_review_l2map	
3160	Books/Children's Books/Growing Up & Facts of Life/Friendship, Social Skills & School Life/Self-Esteem & Self-Respect	553005	本・コミック・雑誌/絵本・児童書/絵本	0.405	needs_review_l2map	
3167	Books/Children's Books/Geography & Cultures/Where We Live	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.580	needs_review_l2map	
3168	Books/Children's Books/Geography & Cultures/Where We Live/City Life	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.537	needs_review_l2map	
3172	Books/Children's Books/Geography & Cultures/Where We Live/Farm Life	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.537	needs_review_l2map	
3175	Books/Children's Books/Geography & Cultures/Where We Live/House & Home	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.533	needs_review_l2map	
3176	Books/Children's Books/Education & Reference	553005	本・コミック・雑誌/絵本・児童書/絵本	0.586	needs_review_l2map	
3177	Books/Children's Books/Education & Reference/Reference/Almanacs	553005	本・コミック・雑誌/絵本・児童書/絵本	0.506	needs_review_l2map	
3178	Books/Children's Books/Education & Reference/Reference/Atlases	553005	本・コミック・雑誌/絵本・児童書/絵本	0.510	needs_review_l2map	
3179	Books/Children's Books/Education & Reference/Reference/Dictionaries	553004	本・コミック・雑誌/絵本・児童書/実用・工作・趣味	0.501	needs_review_l2map	
3180	Books/Children's Books/Education & Reference/Reference/Encyclopedias	553005	本・コミック・雑誌/絵本・児童書/絵本	0.490	needs_review_l2map	
3182	Books/Children's Books/Education & Reference/Reading & Writing	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.514	needs_review_l2map	
3183	Books/Children's Books/Education & Reference/Reading & Writing/Composition & Creative Writing	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.448	needs_review_l2map	
3184	Books/Children's Books/Education & Reference/Reading & Writing/General	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.500	needs_review_l2map	
3185	Books/Children's Books/Education & Reference/Reading & Writing/Grammar	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.500	needs_review_l2map	
3186	Books/Children's Books/Education & Reference/Reading & Writing/Handwriting	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.489	needs_review_l2map	
3187	Books/Children's Books/Education & Reference/Reading & Writing/Vocabulary & Spelling	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.468	needs_review_l2map	
3188	Books/Children's Books/Education & Reference/Law & Crime	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.535	needs_review_l2map	
3189	Books/Children's Books/Education & Reference/Philosophy	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.569	needs_review_l2map	
3190	Books/Children's Books/Education & Reference/Government	553003	本・コミック・雑誌/絵本・児童書/図鑑・事典・年鑑	0.529	needs_review_l2map	
3192	Books/Children's Books/Education & Reference/School & Education	553004	本・コミック・雑誌/絵本・児童書/実用・工作・趣味	0.546	needs_review_l2map	
3200	Books/Children's Books/Education & Reference/Study Aids	553005	本・コミック・雑誌/絵本・児童書/絵本	0.568	needs_review_l2map	
3201	Books/Children's Books/Education & Reference/Study Aids/Book Notes	553005	本・コミック・雑誌/絵本・児童書/絵本	0.554	needs_review_l2map	
3203	Books/Children's Books/Education & Reference/Study Aids/Children's General Study Aids	553005	本・コミック・雑誌/絵本・児童書/絵本	0.537	needs_review_l2map	
3204	Books/Children's Books/Education & Reference/Study Aids/Test Preparation	553005	本・コミック・雑誌/絵本・児童書/絵本	0.514	needs_review_l2map	
3206	Books/Children's Books/Education & Reference/Reference/Thesauri	553005	本・コミック・雑誌/絵本・児童書/絵本	0.506	needs_review_l2map	
3208	Books/Children's Books/Education & Reference/Science Studies/Farming & Agriculture	553005	本・コミック・雑誌/絵本・児童書/絵本	0.472	needs_review_l2map	
3209	Books/Children's Books/Education & Reference/Science Studies/Anatomy & Physiology	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.486	needs_review_l2map	
3210	Books/Children's Books/Education & Reference/Science Studies/Astronomy & Space	553005	本・コミック・雑誌/絵本・児童書/絵本	0.483	needs_review_l2map	
3211	Books/Children's Books/Education & Reference/Science Studies/Astronomy & Space/Aeronautics & Space	553003	本・コミック・雑誌/絵本・児童書/図鑑・事典・年鑑	0.440	needs_review_l2map	
3214	Books/Children's Books/Education & Reference/Science Studies/Biology	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.533	needs_review_l2map	
3215	Books/Children's Books/Education & Reference/Science Studies/Botany	553002	本・コミック・雑誌/絵本・児童書/ノンフィクション・伝記	0.520	needs_review_l2map	
